Soil Moisture,Temperature,Soil Humidity,Status
5,23,28,ON
9,22,43,ON
47,14,70,ON
72,38,23,OFF
15,45,51,ON
52,24,44,ON
6,18,42,ON
10,1,50,ON
65,20,27,OFF
56,0,53,OFF
50,36,38,ON
61,40,44,OFF
71,15,25,OFF
80,12,27,OFF
40,13,65,ON
67,43,44,ON
39,22,36,ON
39,40,37,ON
35,34,53,ON
68,28,26,OFF
15,6,68,ON
83,13,31,OFF
51,27,64,ON
88,3,37,OFF
88,21,36,ON
53,40,33,ON
81,18,38,OFF
61,15,66,ON
75,22,51,OFF
86,34,44,ON
48,12,48,OFF
83,17,67,ON
59,34,25,ON
62,23,23,ON
15,36,70,ON
85,21,30,OFF
61,4,66,OFF
53,45,69,ON
34,23,43,OFF
67,8,41,OFF
76,11,53,OFF
74,32,55,ON
21,9,62,OFF
32,22,67,ON
23,35,45,OFF
80,2,57,OFF
37,43,31,OFF
69,8,60,OFF
41,11,26,OFF
76,34,70,ON
24,0,31,OFF
12,25,43,OFF
85,13,33,ON
37,15,69,ON
9,17,64,ON
30,8,56,OFF
30,36,69,OFF
51,22,38,ON
11,42,33,ON
11,42,33,ON
21,12,29,OFF
69,20,50,OFF
2,36,34,OFF
59,37,48,OFF
88,2,22,OFF
48,21,22,ON
15,5,61,ON
31,39,63,ON
82,29,61,ON
6,39,56,ON
79,42,35,ON
9,1,43,OFF
38,29,55,ON
82,40,54,ON
12,40,45,ON
41,39,21,ON
35,2,63,ON
13,27,23,ON
64,45,24,ON
48,0,61,OFF
59,1,25,OFF
77,28,25,ON
18,8,26,OFF
11,17,54,ON
39,21,66,OFF
5,39,55,ON
27,29,58,ON
24,44,53,ON
34,23,66,OFF
41,24,57,OFF
27,27,64,ON
78,43,66,OFF
1,45,36,OFF
63,37,53,ON
33,4,44,OFF
79,36,33,OFF
82,1,46,OFF
27,43,21,ON
36,17,56,OFF
86,39,37,OFF
51,1,32,ON
39,22,26,OFF
83,37,63,OFF
10,25,27,ON
9,43,22,OFF
76,0,31,OFF
8,35,63,ON
90,39,24,OFF
4,17,32,ON
31,31,28,ON
30,40,20,ON
53,42,41,ON
85,13,69,ON
7,21,60,ON
4,19,61,ON
18,21,23,ON
33,0,39,OFF
52,32,55,OFF
17,0,20,OFF
22,2,48,OFF
4,14,51,ON
15,22,66,ON
20,44,35,ON
32,13,45,ON
13,6,41,ON
29,23,63,OFF
67,40,25,ON
68,13,43,OFF
32,14,40,ON
43,17,33,OFF
87,13,49,OFF
50,39,54,ON
46,23,28,OFF
30,18,58,OFF
32,13,28,OFF
32,3,47,ON
17,26,58,ON
24,26,64,ON
43,17,43,ON
74,32,66,ON
37,5,42,OFF
65,3,21,OFF
67,40,20,ON
63,35,23,ON
30,10,68,ON
50,7,58,OFF
25,19,45,OFF
38,28,20,ON
68,9,22,OFF
65,23,21,ON
32,7,66,ON
35,20,52,ON
41,41,49,ON
41,28,41,ON
33,41,26,ON
48,20,46,ON
50,25,42,OFF
8,25,54,OFF
68,44,22,ON
11,35,65,ON
79,22,55,OFF
81,14,55,OFF
39,37,60,ON
59,1,46,OFF
70,30,29,OFF
77,27,28,OFF
50,10,26,ON
79,33,66,ON
2,23,22,OFF
50,5,26,OFF
46,40,28,OFF
48,29,23,ON
67,10,44,OFF
86,35,20,ON
76,25,60,OFF
82,3,59,OFF
90,16,70,OFF
38,24,35,ON
82,6,36,OFF
40,37,33,ON
74,18,59,OFF
77,4,67,OFF
59,18,22,OFF
23,37,20,ON
23,43,47,ON
40,21,45,OFF
6,42,31,ON
6,11,20,ON
78,27,43,ON
67,31,38,ON
71,36,28,OFF
45,5,28,OFF
45,1,69,OFF
63,39,32,OFF
36,29,56,ON
66,33,50,OFF
46,25,21,ON
61,9,39,OFF
64,18,48,ON
33,23,25,ON
21,21,53,ON
54,35,29,ON
88,31,34,OFF
37,10,66,ON
41,19,31,ON
48,29,62,OFF
43,14,57,OFF
74,23,29,OFF
14,20,23,OFF
58,38,42,ON
50,5,60,OFF
76,16,32,ON
22,12,70,ON
53,10,69,ON
50,8,30,ON
38,0,44,OFF
84,24,62,OFF
84,17,68,ON
43,5,56,OFF
90,40,48,ON
68,34,58,OFF
68,6,61,OFF
35,5,35,ON
42,7,25,OFF
10,38,20,ON
52,40,21,ON
75,38,43,OFF
39,40,43,OFF
31,7,55,OFF
75,25,37,ON
27,6,22,OFF
71,8,43,OFF
34,15,50,ON
26,17,27,OFF
68,27,28,OFF
66,1,29,OFF
68,37,57,ON
32,20,40,ON
33,8,69,ON
60,8,44,OFF
16,30,31,OFF
87,30,48,OFF
10,43,30,ON
40,45,42,OFF
40,38,69,ON
35,29,51,ON
39,28,49,ON
5,29,30,ON
34,0,41,OFF
18,23,68,ON
38,31,31,ON
28,35,54,OFF
39,45,64,ON
70,31,66,OFF
35,25,34,ON
11,43,35,ON
64,25,39,OFF
47,38,53,ON
1,6,51,ON
79,40,55,ON
12,4,48,ON
32,16,34,ON
78,13,28,OFF
37,12,22,OFF
23,37,26,ON
18,24,44,ON
3,34,64,OFF
54,18,49,ON
50,7,41,OFF
56,34,24,ON
78,10,59,OFF
62,3,64,OFF
10,44,47,ON
53,27,66,ON
81,25,44,ON
55,15,54,OFF
21,38,21,ON
85,27,68,OFF
66,9,32,OFF
6,36,33,ON
65,22,26,OFF
8,13,29,ON
51,34,33,ON
70,34,48,OFF
42,25,48,ON
31,16,34,OFF
51,11,33,ON
35,1,25,OFF
88,28,62,OFF
6,22,25,ON
33,26,30,ON
79,12,30,OFF
32,31,48,ON
7,7,43,ON
84,29,56,OFF
57,22,61,ON
85,3,27,OFF
69,43,70,ON
25,42,41,ON
74,21,23,OFF
87,14,39,OFF
40,15,28,ON
62,6,65,ON
25,1,27,OFF
38,5,60,OFF
67,2,42,OFF
5,9,45,ON
20,6,30,ON
80,37,32,OFF
64,27,63,OFF
4,8,52,OFF
58,35,34,ON
57,20,69,OFF
25,36,52,OFF
24,37,44,ON
36,5,61,OFF
19,15,60,OFF
12,9,39,OFF
75,9,37,ON
73,41,51,OFF
90,39,40,OFF
66,43,60,ON
68,33,60,OFF
56,28,59,OFF
50,23,30,OFF
12,42,65,OFF
73,19,50,ON
48,1,45,OFF
21,26,49,ON
16,42,38,ON
60,33,56,ON
87,12,41,OFF
79,10,58,OFF
39,25,41,ON
75,4,23,OFF
49,12,32,ON
49,32,64,ON
60,39,69,OFF
14,31,20,ON
59,32,33,ON
37,24,20,OFF
59,21,66,OFF
51,7,59,OFF
67,8,58,OFF
45,37,36,ON
70,12,65,ON
7,11,56,ON
46,42,55,ON
77,39,50,OFF
42,35,54,ON
5,38,51,OFF
81,26,38,ON
81,39,42,OFF
56,18,67,ON
52,24,59,OFF
42,22,48,OFF
75,8,27,OFF
41,37,29,ON
76,10,57,OFF
12,1,67,ON
64,45,63,OFF
83,36,59,OFF
11,21,24,OFF
32,3,64,ON
34,32,54,ON
62,31,51,OFF
4,15,30,ON
64,38,23,ON
50,1,59,OFF
60,43,60,ON
42,6,69,ON
55,24,52,OFF
76,19,42,OFF
82,26,59,OFF
43,23,25,OFF
70,14,42,OFF
62,40,68,ON
7,35,36,ON
58,17,60,OFF
15,0,60,OFF
36,36,22,ON
87,9,69,ON
61,35,70,ON
60,34,53,OFF
55,12,39,ON
9,39,53,OFF
20,30,22,ON
62,16,35,ON
51,14,25,ON
24,35,48,ON
49,21,31,OFF
69,16,57,OFF
82,31,49,ON
16,45,42,ON
54,14,28,ON
80,32,66,OFF
87,20,57,OFF
81,38,48,OFF
38,32,53,ON
83,13,28,OFF
23,8,39,ON
9,25,40,OFF
19,42,36,OFF
86,20,42,ON
82,4,69,OFF
59,4,35,ON
39,9,28,ON
4,13,23,ON
51,2,65,ON
81,36,32,ON
81,35,28,OFF
53,29,68,ON
79,10,49,OFF
82,12,38,OFF
41,29,70,ON
68,13,42,OFF
15,30,33,OFF
52,18,34,OFF
19,38,56,OFF
62,34,57,ON
35,11,31,ON
66,10,30,OFF
44,24,20,ON
9,3,32,ON
21,20,52,OFF
1,37,54,ON
41,4,57,OFF
5,27,52,OFF
72,19,36,OFF
13,3,39,ON
41,39,29,ON
44,14,50,OFF
14,30,30,ON
71,41,57,OFF
12,14,61,ON
85,24,42,OFF
55,43,35,OFF
61,2,40,OFF
71,30,37,ON
74,36,51,OFF
11,19,21,ON
45,24,67,ON
38,23,57,OFF
33,42,26,ON
35,20,28,OFF
13,15,55,ON
86,27,37,ON
70,14,55,OFF
5,31,44,ON
74,45,62,OFF
34,16,47,ON
43,34,34,ON
49,24,20,ON
33,22,33,ON
47,1,58,OFF
38,4,36,OFF
18,43,34,ON
54,7,28,OFF
23,27,32,ON
29,45,50,ON
38,45,60,ON
15,19,28,ON
47,26,69,ON
55,21,59,OFF
4,23,22,ON
57,6,55,OFF
6,8,65,ON
62,29,70,ON
74,40,62,ON
86,1,70,OFF
33,38,48,OFF
41,32,32,ON
24,12,66,ON
42,21,26,ON
68,39,48,OFF
80,31,31,OFF
24,22,33,ON
61,3,38,OFF
14,42,69,OFF
31,2,42,ON
71,40,47,ON
52,12,44,OFF
26,3,55,ON
60,16,27,OFF
55,30,64,ON
28,35,53,ON
34,18,44,OFF
19,31,57,ON
89,0,59,OFF
52,6,65,OFF
83,45,31,ON
16,45,58,ON
45,40,59,ON
13,8,66,OFF
21,28,61,OFF
79,22,26,OFF
78,35,31,OFF
40,17,29,OFF
10,36,59,OFF
41,3,40,ON
30,15,45,OFF
39,34,49,ON
37,32,27,ON
60,5,44,OFF
71,1,44,OFF
6,12,63,ON
71,10,30,OFF
25,9,58,OFF
37,29,32,ON
72,5,37,ON
54,25,40,ON
75,16,50,OFF
23,11,64,ON
75,13,43,OFF
52,27,62,OFF
42,9,41,OFF
15,19,63,ON
47,1,29,OFF
15,25,68,ON
44,37,24,ON
45,13,54,ON
1,24,69,OFF
10,5,48,ON
59,21,65,ON
17,23,58,ON
74,43,22,OFF
2,30,20,OFF
79,3,45,OFF
52,44,45,OFF
44,30,35,ON
31,12,25,OFF
71,26,26,OFF
12,32,45,ON
44,36,45,ON
38,43,35,ON
20,24,44,ON
82,27,42,OFF
43,29,46,ON
87,7,28,OFF
13,17,47,ON
65,6,60,OFF
17,0,51,OFF
33,35,38,ON
67,6,62,OFF
78,44,39,OFF
62,28,59,OFF
85,14,66,ON
58,40,42,ON
71,24,40,ON
60,17,23,OFF
45,13,60,OFF
53,7,58,OFF
53,3,31,OFF
24,16,65,ON
55,34,36,ON
5,32,54,ON
86,6,35,OFF
76,9,28,OFF
45,3,48,OFF
62,30,40,ON
70,2,44,OFF
10,20,32,OFF
13,14,26,ON
88,36,37,ON
12,33,27,ON
2,17,51,ON
48,30,46,ON
27,1,20,OFF
29,43,46,ON
18,21,22,ON
6,18,47,ON
30,29,58,ON
41,4,46,OFF
2,44,61,ON
45,0,22,OFF
11,33,48,OFF
85,44,54,ON
52,39,68,ON
55,6,55,OFF
50,39,61,ON
52,38,27,ON
54,17,34,ON
12,11,40,ON
32,42,63,ON
22,32,39,ON
42,23,62,OFF
46,3,53,ON
40,38,32,ON
15,0,42,OFF
11,41,46,OFF
2,40,51,ON
90,31,62,OFF
59,21,41,ON
28,43,42,ON
46,30,65,ON
71,15,56,OFF
76,6,70,OFF
74,10,22,OFF
58,9,50,OFF
75,18,68,OFF
29,19,56,OFF
9,23,36,ON
54,45,60,ON
40,38,40,OFF
18,16,54,ON
20,12,60,OFF
76,21,49,OFF
14,40,36,ON
10,25,49,OFF
72,34,51,OFF
55,19,38,OFF
6,28,23,ON
46,13,63,ON
77,24,51,OFF
72,2,63,OFF
74,35,21,ON
36,38,57,ON
7,31,38,OFF
18,31,31,ON
47,16,59,OFF
48,32,25,OFF
12,37,42,ON
13,4,21,ON
8,1,21,ON
6,10,64,ON
38,37,57,ON
55,1,32,ON
21,6,58,OFF
80,34,44,OFF
70,26,31,OFF
48,33,28,ON
58,27,59,ON
89,10,53,OFF
71,6,69,OFF
48,7,61,ON
86,14,47,OFF
37,35,29,ON
41,27,35,ON
69,25,44,OFF
88,18,56,OFF
83,14,66,OFF
64,5,69,OFF
51,29,23,ON
7,32,31,OFF
54,0,51,OFF
54,34,23,ON
14,2,30,ON
87,43,32,ON
66,39,60,ON
70,14,27,OFF
80,39,57,ON
53,9,59,OFF
6,2,27,ON
73,12,57,OFF
21,29,70,ON
11,9,36,OFF
41,35,63,ON
54,35,43,ON
8,25,58,ON
51,3,27,OFF
40,14,66,ON
40,22,40,ON
71,24,32,ON
16,24,36,OFF
85,42,24,ON
61,1,52,OFF
20,38,36,ON
45,37,23,ON
28,8,37,OFF
3,21,51,ON
54,24,54,ON
26,21,31,OFF
70,26,69,ON
29,12,49,OFF
26,21,28,OFF
39,9,34,OFF
45,20,69,ON
38,43,20,ON
47,29,46,ON
79,22,62,OFF
84,34,30,ON
58,25,46,ON
9,40,63,ON
25,44,68,ON
41,19,50,ON
90,10,33,ON
44,25,31,OFF
51,21,37,ON
79,3,63,OFF
43,0,41,OFF
40,38,36,ON
20,16,60,OFF
44,25,57,ON
28,9,44,OFF
29,19,31,OFF
80,15,56,OFF
62,23,48,OFF
1,20,35,ON
75,30,33,OFF
68,1,31,OFF
44,23,51,ON
80,44,44,ON
34,19,64,ON
8,1,24,OFF
61,22,22,OFF
48,35,58,ON
1,18,21,ON
58,13,62,ON
68,41,24,OFF
73,1,48,OFF
56,5,37,ON
37,4,67,ON
58,0,57,OFF
25,33,27,ON
66,43,29,OFF
88,23,60,OFF
42,18,41,ON
70,34,38,OFF
39,30,59,ON
75,18,34,ON
46,16,56,OFF
46,28,53,OFF
61,36,67,OFF
55,20,67,ON
55,12,35,ON
10,23,35,ON
49,22,34,OFF
89,3,52,OFF
13,1,70,ON
44,40,20,ON
10,39,59,ON
40,11,64,ON
12,45,52,ON
87,44,28,OFF
31,37,20,ON
17,13,45,OFF
9,41,63,ON
68,6,62,OFF
57,8,37,ON
62,43,25,OFF
87,11,53,OFF
8,26,63,ON
73,11,49,OFF
75,6,56,OFF
85,14,64,ON
72,16,49,OFF
11,8,49,OFF
25,2,54,ON
41,19,41,ON
7,42,25,OFF
40,34,67,OFF
64,44,30,ON
9,8,69,ON
33,37,24,ON
86,6,23,OFF
35,22,56,OFF
70,39,47,OFF
9,32,67,ON
25,24,25,OFF
66,37,70,OFF
45,33,30,ON
76,32,38,OFF
64,11,39,OFF
31,7,58,ON
61,32,31,ON
90,41,53,OFF
28,25,21,ON
39,14,69,ON
35,1,42,OFF
60,34,20,OFF
34,38,54,OFF
6,17,33,ON
40,23,21,OFF
14,42,62,OFF
30,26,63,OFF
45,30,33,ON
55,38,60,ON
20,44,32,ON
55,37,54,ON
37,11,53,ON
73,6,61,OFF
7,9,70,ON
62,8,31,OFF
11,3,23,OFF
32,28,39,OFF
46,23,46,ON
65,27,63,OFF
51,21,30,OFF
76,34,35,OFF
82,5,65,OFF
86,32,20,ON
44,39,35,ON
20,24,21,ON
58,44,25,ON
34,0,39,OFF
56,38,64,ON
54,5,50,ON
16,32,61,ON
45,14,24,OFF
24,12,46,OFF
34,5,22,OFF
82,31,40,OFF
84,38,61,OFF
83,17,31,OFF
71,37,55,ON
47,31,43,ON
81,24,46,OFF
61,10,25,OFF
25,18,53,OFF
38,11,38,ON
47,17,34,ON
53,27,46,ON
14,36,46,ON
27,22,49,ON
71,39,21,OFF
43,14,56,ON
53,10,45,OFF
68,0,25,OFF
19,25,40,ON
10,22,25,ON
60,1,50,OFF
45,2,68,OFF
41,0,52,OFF
11,41,68,ON
53,4,33,ON
66,34,22,OFF
34,42,32,OFF
22,27,39,ON
11,2,33,ON
87,33,49,ON
60,26,52,OFF
81,30,26,ON
82,33,23,OFF
55,14,49,OFF
32,11,40,ON
43,36,57,ON
89,34,43,OFF
39,0,23,OFF
11,25,26,ON
8,20,50,ON
62,35,70,OFF
16,22,42,ON
88,20,43,OFF
66,13,31,OFF
66,13,67,ON
52,42,46,ON
46,11,22,OFF
46,15,59,ON
27,27,58,ON
89,23,48,OFF
87,27,61,OFF
38,16,66,ON
82,12,23,OFF
61,17,54,OFF
37,26,25,ON
32,7,63,OFF
25,42,32,OFF
16,17,59,OFF
69,13,28,OFF
80,14,23,OFF
78,19,34,OFF
2,15,37,ON
40,24,65,ON
46,35,68,ON
4,11,54,OFF
14,32,45,ON
8,23,23,ON
57,10,53,OFF
47,45,37,ON
85,18,44,OFF
5,34,21,ON
86,37,21,OFF
59,0,46,OFF
90,31,64,ON
67,3,59,OFF
52,17,26,OFF
50,10,57,OFF
86,45,60,OFF
8,29,62,ON
29,6,44,OFF
87,30,69,ON
53,7,30,ON
46,30,33,ON
60,35,45,ON
54,1,23,OFF
34,16,48,OFF
15,23,37,ON
75,38,20,ON
56,35,64,ON
35,6,45,OFF
57,35,53,ON
43,40,65,ON
27,12,33,ON
68,31,52,OFF
30,22,27,OFF
24,32,33,OFF
72,42,47,OFF
1,26,26,ON
28,15,24,ON
75,11,31,OFF
38,43,45,OFF
46,30,50,ON
21,3,31,OFF
18,19,33,ON
1,17,58,OFF
14,9,32,OFF
68,21,46,OFF
26,2,62,ON
57,7,32,ON
80,41,40,ON
53,28,34,ON
30,45,55,ON
64,31,54,ON
64,14,29,ON
16,30,65,ON
87,3,66,OFF
47,18,50,OFF
59,18,33,ON
81,26,70,OFF
73,15,43,OFF
17,45,56,ON
14,33,23,ON
34,2,32,ON
57,38,20,OFF
26,24,62,ON
39,36,21,ON
7,11,49,ON
64,37,26,ON
6,39,31,ON
14,31,20,ON
15,15,69,OFF
78,3,60,OFF
18,41,28,OFF
46,39,35,OFF
28,29,37,ON
76,0,49,OFF
74,19,64,OFF
23,25,27,OFF
37,0,55,OFF
24,33,52,ON
9,34,27,OFF
79,28,37,ON
49,35,25,OFF
42,1,65,OFF
40,0,69,OFF
31,7,22,ON
51,8,61,OFF
78,22,42,ON
2,43,64,ON
30,3,70,ON
51,35,70,ON
54,18,38,ON
60,11,40,ON
82,8,30,OFF
36,32,35,OFF
81,29,42,ON
38,19,53,ON
48,9,57,OFF
60,16,34,OFF
69,9,62,OFF
11,26,38,ON
75,4,70,OFF
72,2,64,OFF
72,14,69,OFF
49,37,34,OFF
39,31,23,ON
62,37,34,ON
70,36,40,OFF
49,7,66,ON
47,10,22,OFF
10,35,34,ON
71,9,67,OFF
16,16,24,ON
45,0,40,OFF
32,39,54,ON
6,27,37,ON
90,35,68,ON
42,5,43,OFF
88,21,38,ON
48,22,64,ON
82,3,37,OFF
11,18,29,ON
14,2,58,ON
59,29,26,OFF
70,40,32,OFF
8,38,38,ON
22,29,63,ON
85,15,53,OFF
66,11,25,ON
11,17,40,ON
21,2,64,ON
27,19,63,OFF
24,12,70,ON
54,36,69,ON
46,30,56,ON
4,21,51,OFF
19,1,35,OFF
78,32,36,ON
34,40,56,ON
81,44,31,ON
32,7,20,OFF
84,19,64,ON
6,34,46,OFF
39,0,56,OFF
50,12,54,OFF
75,44,46,OFF
56,8,62,ON
17,37,54,OFF
62,16,54,OFF
58,43,55,ON
17,17,70,ON
44,32,31,ON
83,2,51,OFF
90,15,46,ON
16,14,36,OFF
69,12,39,OFF
3,3,63,OFF
1,15,57,OFF
35,12,24,OFF
22,3,41,OFF
71,32,60,ON
42,31,68,OFF
42,15,35,ON
25,12,30,OFF
83,40,40,OFF
1,26,30,OFF
47,16,31,OFF
20,34,60,ON
51,15,70,ON
2,9,31,ON
46,19,30,ON
55,6,23,OFF
46,38,52,ON
58,13,32,OFF
82,26,54,OFF
34,11,64,ON
21,30,29,ON
33,6,46,OFF
8,19,40,OFF
39,29,21,ON
12,6,21,ON
18,28,62,ON
51,23,31,OFF
73,23,57,OFF
74,38,49,OFF
27,19,54,ON
17,38,26,ON
62,39,47,ON
5,45,61,ON
77,30,66,ON
76,25,55,ON
11,31,60,ON
51,5,41,OFF
70,13,35,OFF
80,12,69,ON
32,7,56,OFF
13,23,27,ON
76,18,56,OFF
86,19,56,OFF
25,15,28,ON
7,13,56,ON
19,8,54,ON
18,14,21,OFF
22,14,59,OFF
53,1,63,OFF
8,34,21,ON
8,21,62,OFF
87,16,42,ON
12,17,69,ON
12,45,38,ON
4,21,28,ON
79,2,24,OFF
87,32,41,ON
25,0,63,OFF
19,6,67,OFF
34,18,42,ON
2,24,59,ON
28,24,30,OFF
42,27,45,ON
47,22,29,ON
47,43,40,ON
42,24,43,OFF
22,19,58,OFF
31,37,69,OFF
28,25,54,OFF
57,6,65,ON
15,44,43,OFF
36,24,54,ON
23,19,22,OFF
66,34,39,OFF
64,45,70,ON
37,45,33,ON
26,28,49,ON
3,8,39,ON
17,2,39,ON
15,22,38,ON
51,24,33,ON
68,42,66,ON
4,32,54,ON
29,33,25,OFF
63,4,22,OFF
71,19,62,OFF
40,42,27,ON
6,7,28,OFF
69,1,37,OFF
70,41,55,OFF
10,29,41,ON
23,12,69,ON
8,40,28,ON
80,25,33,ON
2,39,64,ON
42,4,57,ON
38,13,63,OFF
53,27,28,OFF
57,7,40,OFF
59,38,58,ON
79,42,42,OFF
2,14,23,ON
47,17,22,ON
54,34,47,OFF
36,37,65,ON
11,37,24,OFF
17,6,42,OFF
79,19,70,OFF
26,19,47,OFF
41,5,20,OFF
17,30,70,OFF
83,25,35,ON
4,29,48,OFF
50,13,32,ON
47,20,49,ON
16,25,46,ON
28,40,44,ON
65,21,47,OFF
69,42,61,OFF
2,30,27,OFF
60,7,64,ON
32,16,21,OFF
58,26,29,OFF
20,21,44,ON
48,32,65,OFF
86,28,49,ON
11,20,70,ON
14,30,60,ON
39,16,26,OFF
90,38,60,OFF
55,8,53,OFF
6,1,55,ON
2,45,23,ON
43,25,32,ON
26,11,39,OFF
57,39,40,ON
39,8,37,ON
6,27,26,ON
55,28,39,ON
69,23,25,OFF
66,17,25,OFF
69,34,64,ON
14,9,53,OFF
21,9,28,ON
22,24,33,ON
10,28,32,ON
77,22,24,OFF
5,26,61,ON
10,17,56,ON
36,43,68,OFF
5,7,57,ON
85,28,50,OFF
35,31,55,ON
52,30,42,ON
29,17,37,ON
18,22,31,OFF
69,23,34,OFF
34,1,54,OFF
4,16,67,ON
19,14,23,ON
20,3,70,ON
3,26,21,ON
33,3,64,ON
4,39,68,ON
15,10,26,ON
69,40,62,ON
79,2,44,OFF
60,26,45,OFF
7,7,25,ON
57,45,40,ON
90,3,34,OFF
16,9,40,OFF
73,26,24,OFF
47,43,33,ON
23,42,55,ON
63,2,66,OFF
49,18,47,ON
45,18,63,OFF
42,12,28,ON
26,36,33,OFF
26,26,25,OFF
44,19,22,OFF
40,45,46,ON
10,22,47,ON
44,5,39,OFF
35,22,49,ON
5,32,41,OFF
47,26,43,ON
74,39,23,ON
1,16,57,OFF
89,31,70,ON
67,7,49,OFF
48,42,53,ON
32,41,61,ON
28,8,28,OFF
58,35,50,ON
34,27,34,ON
75,25,51,OFF
80,2,22,OFF
75,27,28,OFF
43,10,35,OFF
84,3,49,OFF
18,14,58,ON
26,20,65,OFF
59,36,36,ON
14,18,35,ON
30,45,34,OFF
72,0,70,OFF
32,25,22,ON
68,27,48,OFF
70,35,61,ON
26,19,20,OFF
55,16,44,OFF
80,40,27,OFF
64,20,28,OFF
2,21,39,ON
17,4,68,ON
38,45,70,ON
30,31,49,ON
76,17,65,ON
69,3,66,OFF
56,45,49,OFF
24,38,43,ON
79,26,57,OFF
11,33,59,ON
5,39,61,ON
73,13,33,ON
8,40,40,ON
25,44,56,ON
7,14,22,ON
35,27,41,ON
17,6,38,ON
82,28,26,ON
13,24,38,ON
90,38,48,OFF
73,4,35,ON
72,25,45,OFF
19,32,33,ON
65,5,42,OFF
62,3,67,ON
84,35,29,ON
50,26,36,ON
36,38,45,ON
33,32,47,ON
64,19,43,ON
53,27,24,ON
35,8,27,OFF
18,40,23,ON
90,14,52,OFF
69,2,29,OFF
25,4,56,OFF
56,1,32,ON
17,37,56,ON
69,10,58,OFF
59,26,24,ON
10,12,28,ON
14,13,48,ON
90,8,43,OFF
88,37,30,ON
10,33,55,ON
6,24,70,ON
83,43,27,OFF
60,3,45,OFF
21,13,64,ON
82,31,27,OFF
66,16,30,OFF
85,19,32,ON
2,37,59,ON
67,9,45,OFF
35,26,61,OFF
23,27,62,OFF
68,6,69,OFF
80,36,36,OFF
66,45,21,ON
40,25,40,ON
29,19,52,OFF
10,12,65,ON
49,39,65,ON
89,9,40,ON
22,8,52,OFF
57,45,66,OFF
25,25,26,OFF
85,12,63,OFF
85,12,27,OFF
87,20,42,OFF
55,3,43,OFF
70,19,48,ON
74,26,31,OFF
27,37,63,ON
19,6,60,ON
39,44,37,OFF
50,40,23,ON
68,43,67,OFF
34,5,51,ON
10,22,58,ON
39,26,45,ON
6,11,55,ON
18,29,69,OFF
8,24,47,ON
27,5,51,OFF
50,1,53,OFF
37,31,36,ON
31,34,44,ON
69,28,32,ON
56,43,39,ON
82,12,30,OFF
85,27,56,OFF
71,10,67,OFF
62,25,24,ON
71,23,52,ON
77,32,26,OFF
34,1,50,OFF
12,42,50,ON
33,3,70,ON
34,44,55,ON
51,43,36,ON
15,45,49,ON
23,1,26,OFF
27,16,26,OFF
31,20,48,ON
16,18,54,ON
77,32,24,OFF
90,33,23,OFF
73,19,27,OFF
69,22,33,OFF
10,30,46,ON
69,4,47,OFF
43,30,23,OFF
38,38,54,OFF
20,22,22,ON
27,18,34,ON
55,30,28,ON
56,6,27,OFF
84,19,70,ON
58,6,54,OFF
3,28,65,ON
61,25,29,ON
49,6,59,OFF
32,17,34,OFF
26,42,52,ON
8,0,35,OFF
1,39,28,OFF
30,35,45,ON
39,27,45,ON
87,38,68,OFF
86,24,27,OFF
39,40,35,ON
23,10,64,OFF
37,3,20,OFF
52,18,37,ON
22,30,23,ON
16,39,42,ON
22,43,28,ON
72,37,39,ON
17,11,23,ON
37,44,43,ON
47,8,31,OFF
50,30,62,OFF
71,37,56,OFF
63,17,66,OFF
21,28,34,ON
19,2,63,OFF
75,35,25,ON
50,32,40,ON
48,6,23,ON
33,36,54,ON
61,42,36,ON
73,16,70,OFF
35,16,56,OFF
48,23,59,OFF
3,12,44,ON
75,35,60,ON
61,23,59,OFF
37,17,61,OFF
13,40,21,ON
37,43,67,ON
56,13,34,ON
77,38,60,ON
55,28,38,ON
9,3,40,ON
31,17,66,ON
16,27,20,ON
43,1,39,OFF
41,38,47,ON
88,10,69,OFF
6,2,55,OFF
61,7,53,OFF
49,19,31,OFF
44,0,55,OFF
12,10,68,ON
18,3,68,OFF
49,23,21,OFF
90,0,42,OFF
42,37,62,ON
18,42,44,ON
75,6,58,OFF
31,42,29,ON
88,23,22,ON
87,0,53,OFF
26,35,25,ON
79,10,40,ON
65,32,38,OFF
46,45,63,ON
62,42,26,ON
16,8,52,OFF
74,17,53,OFF
21,1,28,OFF
11,17,54,ON
83,13,64,ON
25,29,64,ON
52,30,65,ON
38,9,31,OFF
43,23,26,ON
25,31,29,OFF
49,4,59,ON
47,11,54,ON
9,10,33,ON
70,9,28,OFF
6,44,51,ON
34,31,36,ON
21,20,26,OFF
79,43,27,OFF
83,13,66,OFF
40,23,40,ON
81,40,69,ON
37,44,46,ON
54,41,46,ON
56,0,65,OFF
57,5,65,OFF
2,23,40,ON
79,0,41,OFF
36,18,51,ON
20,31,40,ON
51,22,39,ON
66,18,22,ON
68,41,59,OFF
2,44,60,ON
77,20,29,OFF
5,12,25,OFF
8,29,27,ON
35,19,34,ON
30,35,48,OFF
13,10,50,ON
8,32,31,ON
11,24,24,ON
49,34,64,ON
73,26,37,ON
21,7,68,ON
68,44,51,OFF
25,36,62,ON
27,37,31,OFF
90,21,59,OFF
49,21,58,OFF
90,25,50,ON
90,23,47,OFF
52,27,56,OFF
35,1,58,OFF
83,26,30,OFF
44,35,42,OFF
